time,l_shoulder,r_shoulder,l_hip,r_hip
303.96,-5.4398128808,6.3880313243,21.1671743022,2.5187794192
303.98,-4.4263258908,3.0649805336,22.6959540441,7.7058365268
304,-4.2424882197,-1.4866043958,24.0444429485,14.1971229831
304.02,-1.5372584088,-4.3236069625,24.7136192131,17.9386811896
304.04,-0.7066942797,-6.4519377445,25.3304339114,21.2921816466
304.06,-4.8203983364,-10.7781003846,29.0694254387,24.6507345352
304.08,-3.569217743,-13.0702294633,30.0848457853,27.8175143438
304.1,-0.3326799161,-13.1532877891,28.2629434929,28.9406578123
304.12,2.2705426675,-12.6917157938,25.7082305314,30.1864976385
304.14,5.5348719344,-11.1800818586,23.7498123306,29.1897656454
304.16,10.442704896,-11.4429688991,21.126251353,29.9969692463
304.18,10.4681505128,-10.3065253173,19.9209505954,28.7387039214
304.2,15.033484086,-6.0290692449,16.0467700518,25.330873585
304.22,21.0385434496,-3.4208840232,11.0428595732,24.2936476529
304.24,25.5768321831,-0.9469083277,6.1540901547,23.0714875346
304.26,30.9975058905,2.2781460605,1.7852691391,20.5340317938
304.28,32.2041951873,3.2625745408,0.5031839545,19.4950738711
304.3,33.9723869163,3.4380368875,-1.5418419039,19.0881489169
304.32,36.1781424201,2.8310198106,-1.8527206182,19.177708667
304.34,36.4361384899,2.7515258157,-1.7680390045,19.0843991283
304.36,38.724757691,7.0340962028,-6.0879696938,16.4828448696
304.38,44.4682315192,13.5965013029,-12.2596931983,11.7211343707
304.4,50.9135247806,20.4485274987,-19.8687876729,7.6155483174
304.42,53.4155967828,27.9737203788,-26.4073245542,2.7567411991
304.44,55.4743822848,33.5382713697,-29.9800117055,-2.8123283143
304.46,55.3531180697,35.7392640213,-31.3824300055,-5.0488771339
304.48,52.9395990199,36.9558385784,-31.9011938208,-6.3059036546
304.5,55.0245283712,41.4703402575,-35.4563638954,-10.433394822
304.52,57.870352394,46.23540004,-40.3191937663,-14.5403751279
304.54,57.4470343312,50.370811164,-43.7997590426,-18.4886045324
304.56,55.6741574118,52.8537494703,-44.2673895235,-24.0592372075
304.58,51.0771727969,51.6674379814,-41.9756785513,-25.2783179516
304.6,49.0388264861,53.6098788155,-43.3120161873,-28.0741939384
304.62,48.5560026658,56.5894787485,-44.2214775157,-32.3585216207
304.64,46.6638395671,57.2156616939,-43.6704448844,-34.0582531746
304.66,44.3733909739,58.3029136607,-44.0121606565,-36.0003653914
304.68,47.6017819648,63.2259225582,-47.8952229004,-40.5416522891
304.7,50.1959799846,66.6875507509,-51.2872313737,-43.146838582
304.72,50.804757092,69.4759700927,-54.4214129242,-44.7946370376
304.74,52.232605413,71.3161281885,-55.7098654091,-46.9346796423
304.76,52.419343425,71.0966438668,-55.6753917763,-46.4338683519
304.78,51.7755448552,72.1712576664,-56.825122367,-47.7330138326
304.8,49.9019647144,71.5503550499,-54.5952863661,-49.1835037522
304.82,47.3792111634,68.6980681702,-51.4867535767,-47.1825397736
304.84,44.1434702472,65.7167529336,-48.2930959201,-45.0550137445
304.86,45.3361735674,66.086598671,-47.8802870102,-45.9583903919
304.88,46.4983198781,65.9194867223,-47.8702977569,-44.8967133822
304.9,44.5534148011,64.2770056852,-45.8583258051,-43.0208027275
304.92,41.6672276555,59.6739350484,-39.9782481619,-40.2074393387
304.94,37.3018734593,52.7462078629,-32.9054874124,-33.8092285081
304.96,35.2519982371,49.1654936107,-29.6819401595,-30.1636400701
304.98,33.9503337837,46.5555825239,-25.7231817643,-28.7521236656
305,33.7044138235,40.4929599775,-21.718393956,-22.5761947685
305.02,33.0802766039,36.7445399363,-19.4075822686,-19.079105104
305.04,33.8077534273,33.1938032119,-16.4823650288,-15.7169363638
305.06,33.9713940706,30.9496962254,-14.7902622411,-12.8622250482
305.08,30.6709142521,26.6509470923,-10.9097115047,-8.0938375401
305.1,29.8296091636,25.8530644814,-8.8955649512,-6.3188760699
305.12,29.4770883702,25.4226645984,-8.5500268935,-4.5622198982
305.14,26.9495508498,22.8001831554,-6.6644439453,-1.8143700277
305.16,27.2980591283,19.6195840154,-4.2967598235,0.3508300291
305.18,26.6832032894,14.0117376528,-1.091327286,5.5696946978
305.2,23.617204851,9.3407968102,2.3652100268,9.511254409
305.22,22.839532517,5.0973113067,5.7286040403,13.5321578127
305.24,20.7731899882,2.1479923688,8.3793020618,16.6148345564
305.26,16.0247224003,-3.3547006396,13.0239879239,21.950596136
305.28,15.8363433435,-6.0008210608,15.1558371774,24.3375222797
305.3,13.5894490055,-7.60780829,16.9705825791,26.0356269727
305.32,9.4209349783,-11.5414012603,20.6451454958,29.5555323045
305.34,10.0939766744,-14.786239399,22.4177383973,32.8808281178
305.36,11.0347083117,-14.9236877679,21.9225404503,34.0005878305
305.38,8.8587717883,-14.8457218855,22.1129973766,34.7501779327
305.4,10.2080649172,-14.6140278241,21.7794551495,34.2711878938
305.42,13.3655624022,-13.9168858298,19.2714151286,34.4801967317
305.44,16.2192451153,-14.1491777837,16.6227157754,35.7792819533
305.46,21.9881224102,-10.836197682,12.3409517248,32.1971409679
305.48,29.3563141497,-10.0030603467,7.3439281193,32.203551659
305.5,35.0101517162,-5.7030362846,0.5903772579,28.8879082749
305.52,39.9462580454,1.0285209365,-5.1630863471,22.7832753902
305.54,45.52101951,7.038730638,-11.577421972,17.9854451301
305.56,47.5061709591,13.2485281446,-16.7829869167,12.4852080782
305.58,53.9569426539,21.17289522,-23.94440688,5.4459703973
305.6,57.1202172943,26.011358825,-28.7731882964,1.5718967906
305.62,55.7613759319,28.707766994,-30.5238491357,-1.2522117088
305.64,57.3761992603,35.0920729387,-34.1662088251,-7.2096393623
305.66,64.1552688057,45.1823912663,-43.8486269454,-14.4968816745
305.68,67.9906862379,53.5331745084,-51.6756274534,-20.3710373196
305.7,68.5051062654,58.3835869587,-54.3262211257,-25.7066768581
305.72,67.3071086413,59.9658557255,-55.0209520518,-27.8187299664
305.74,65.1662639399,62.28598674,-56.9231919518,-31.0250470638
305.76,62.2729663565,64.5287148737,-56.4020774914,-36.8755187609
305.78,55.4331842506,61.9545083379,-52.2220051441,-38.2560821813
305.8,48.1925959438,59.0296636033,-47.7711627248,-38.2563262081
305.82,44.3724283621,57.8063905323,-44.840507635,-40.266585457
305.84,38.9247060511,54.4262338697,-40.2682372076,-39.8307404023
305.86,31.241272067,50.1139264612,-34.1599024635,-38.4002021295
305.88,27.8086015943,49.6449989009,-30.9460169247,-41.28789635
305.9,22.6320835721,45.3026815468,-25.2748533948,-39.0354287662
305.92,17.7686744144,41.4038660648,-20.0171167542,-35.4971197991
305.94,16.7407909317,40.6271120243,-17.0952468277,-34.8628216692
305.96,13.3327774283,37.9355227307,-12.2984615384,-33.4159814708
305.98,7.5213087895,32.8812343097,-6.050344094,-29.39652157
306,3.2087927141,27.6289159557,1.4175655083,-25.5723435449
306.02,-0.4166514327,21.5219687821,7.9050050905,-18.4574834507
306.04,-3.3781737792,17.3644105081,12.0284701983,-12.6768443416
306.06,-3.7761593581,13.0546415343,16.0861089761,-7.6206138268
306.08,-3.9546098064,7.8723786704,19.2619496964,-1.0613037225
306.1,-4.704346826,4.9401640473,20.6991630019,3.76788893
306.12,-4.1988060146,2.9232027072,22.2978522335,6.3059316232
306.14,-5.2604745806,-0.7397885684,24.663620215,11.1995253354
306.16,-5.9476738149,-3.5466368105,25.7480269481,15.8035897753
306.18,-4.8033618244,-6.3050213212,27.1140091331,19.7938479301
306.2,-4.0182298316,-10.9265969298,28.7113968605,25.3772143807
306.22,-4.3274190518,-14.411270262,29.709034735,29.5147129603
306.24,-4.9171824589,-17.199323413,32.3822530361,31.4179624969
306.26,-5.0155910487,-19.8438697481,33.7229537716,34.3955468318
306.28,-3.6979092987,-22.2335853285,33.1415099028,38.1511642652
306.3,-2.6698784702,-23.4222968374,33.7858398603,39.4638677459
306.32,-0.7946405092,-21.3515242909,31.8575892738,38.3703621383
306.34,2.2445000844,-16.347102138,26.8771752899,35.5964783815
306.36,7.5802368485,-10.4385617215,21.9386060684,30.7745151273
306.38,10.1069512214,-7.1565014549,19.0764285047,28.2813154379
306.4,11.671929197,-4.1574642833,15.9615271474,25.2584403848
306.42,16.2512459192,-0.8582371036,12.4879298961,21.7046584651
306.44,20.7035973576,-0.3621558096,9.6010443153,20.8175763518
306.46,26.278388996,0.3999118734,5.2279316449,20.5717020974
306.48,32.6432129748,5.1091651781,-0.1452063053,16.0607227623
306.5,35.5745189825,8.5081528658,-3.8341642455,12.8543010163
306.52,38.6971272805,12.3673252035,-8.6060677505,10.2675306255
306.54,44.6721919918,19.1805961292,-15.0791604008,3.7415116996
306.56,50.7015179129,26.7103479449,-22.726035649,-2.1409506252
306.58,53.5515406719,34.9441483604,-29.9263849692,-8.7574903632
306.6,54.0755306556,39.2140585037,-31.9543008537,-13.3600238587
306.62,54.5081174954,43.4553588187,-34.7559764073,-16.6624680844
306.64,54.5230620778,46.5871234646,-37.7115027199,-18.9479731534
306.66,54.0255300062,49.8676167917,-38.7619655658,-23.2654968635
306.68,53.9261462697,52.9882298168,-41.1663125785,-26.4711324053
306.7,50.5648056192,54.6748646524,-41.8150644421,-29.507018694
306.72,50.0699033804,57.3435299116,-42.8539845115,-33.5266056324
306.74,48.2222745989,58.5469824746,-43.4502552476,-36.3364337194
306.76,44.3971741616,58.4344025549,-42.8425719659,-38.0871665173
306.78,42.957650758,59.6574448642,-42.7466632902,-41.4282930927
306.8,41.1748118828,60.0094551002,-43.4799198203,-43.2866437506
306.82,35.2677776764,58.5564546904,-40.9936020833,-44.3310041038
306.84,33.2791290266,58.9772789207,-40.0335668683,-47.0117926455
306.86,30.9326948377,59.0564394683,-39.4808791603,-49.1481249466
306.88,24.8523665261,56.3091371666,-35.6842767384,-48.3642208536
306.9,24.1478800655,55.2400481169,-33.5851596872,-47.8955929857
306.92,20.8740035429,51.6892094396,-29.2519667471,-45.2152471073
306.94,15.4902284353,47.073537969,-23.273601188,-41.398692113
306.96,12.4679974257,42.1160541897,-16.4163441289,-37.2440438316
306.98,10.1532816254,37.0178542005,-10.627262959,-31.2561732056
307,6.9199995073,33.1371300179,-5.8375377614,-26.7834803215
307.02,3.9406846989,27.5011695456,1.2867532911,-21.0635587129
307.04,5.0187181999,23.2533319052,4.2085295019,-13.8796876581
307.06,5.0278456996,21.2757451805,5.5837518819,-9.7238129876
307.08,2.4529427138,16.7788598237,11.1269301657,-4.7861900807
307.1,0.6510229915,11.8280336028,15.1044839167,1.3593750391
307.12,-1.7664671496,6.1917831594,18.455551609,8.3181192282
307.14,-1.3787452791,3.5948464628,20.408781066,12.1793701257
307.16,-3.6741988461,-2.8237796647,24.6773595087,19.012203111
307.18,-6.2105168631,-8.4998652196,27.9860152339,26.1896165635
307.2,-6.9292039046,-12.3239083732,30.9659728652,30.6227004216
307.22,-7.0507507712,-16.7933992455,32.7824470597,36.2760146688
307.24,-5.1285665719,-17.8052994855,31.1467748153,38.6814602276
307.26,-4.0102775682,-16.1884152951,30.6048243875,37.1896077085
307.28,-1.2328202087,-14.5512913049,28.1440875185,36.6075096434
307.3,-0.1501207697,-13.6561511575,26.2563091342,36.338012925
307.32,1.427432465,-11.0727684514,25.1672515265,33.5020264231
307.34,3.4883351581,-8.583390578,22.827923328,30.5063470301
307.36,4.1355128347,-9.0108908712,21.8984256503,30.9657237264
307.38,5.5754616619,-8.6482126314,22.0044596585,29.8013994988
307.4,8.1865790881,-7.8552172171,20.3269637456,29.2999371448
307.42,8.8602744277,-5.4634917766,18.0826975059,27.3479345545
307.44,14.3439325474,-1.59081898,13.9667119576,23.0519170845
307.46,19.4224084529,2.7609191746,9.0485576529,19.2788952886
307.48,23.8631189233,6.4172876743,3.7174867866,16.3998803706
307.5,31.8753903567,13.7221553103,-4.1037092029,10.1916205329
307.52,38.2069873542,18.5566283541,-10.5872160722,6.4956341838
307.54,42.2762111749,24.1649896174,-17.1065727609,1.4972129974
307.56,47.2876682823,30.1195494089,-22.5974009154,-4.0746012522
307.58,53.2933449761,37.7185521991,-30.1140421507,-10.0786184939
307.6,56.1356199363,43.8766395013,-36.1604136655,-14.7446413608
307.62,59.6009016616,50.5139999995,-41.3677457017,-20.8243589491
307.64,60.4042824818,55.2298392749,-45.2809842526,-25.4276382779
307.66,56.2975099838,56.4813116795,-45.3362587887,-28.0430069236
307.68,53.6410139159,57.8291477125,-44.9384517465,-32.342908702
307.7,50.838244507,58.3858125285,-44.775997841,-34.7636902781
307.72,46.0779718118,58.9401939426,-44.4115180099,-37.9769999697
307.74,40.9108260433,58.3411340673,-41.8410158036,-41.9168494405
307.76,36.45412473,57.1193188139,-39.8181505596,-44.0507774302
307.78,30.1445838219,55.6057414973,-37.1268865779,-45.9204913769
307.8,25.1188222595,54.8132159313,-33.7636190704,-49.2011430197
307.82,18.7365487594,51.6486031543,-28.100766099,-48.8638862292
307.84,12.0244329236,45.9571166682,-20.9672635467,-44.3575952886
307.86,10.7618744842,42.5353827157,-15.8797099322,-39.9432956213
307.88,9.7972493502,38.9847066723,-11.5862092062,-34.8199631735
307.9,8.8857388913,35.8809399306,-8.4574015512,-29.7277300248
307.92,9.1323261005,33.5676073888,-4.999656443,-25.7750857812
307.94,8.5242012358,29.7012346115,-1.6140035905,-19.8562139698
307.96,8.7142969066,26.3195130938,-0.0227574295,-14.5711069919
307.98,6.7277811905,21.1119194609,5.2206861436,-10.1474858117
308,4.1074322757,15.0998841039,10.6852051504,-3.7481514732
308.02,0.1583868622,9.6307113074,15.5432032212,2.7737614258
308.04,-0.166883451,5.6257242879,18.3529052255,7.5466133707
308.06,-0.9051528556,-0.3902415196,21.5130358814,14.0566419044
308.08,-3.3971226843,-5.5043954317,24.5782224214,20.087522122
308.1,-4.2964469274,-9.1224331793,27.4900720723,24.5308602712
308.12,-6.3493605269,-13.0454326958,30.3503893268,29.760796659
308.14,-7.1542606413,-16.9807143407,31.7408908278,34.9183662315
308.16,-4.4462116578,-18.089392948,31.4718624734,36.7963516693
308.18,-0.6966947607,-17.973285907,29.3444491507,37.9131145431
308.2,-0.5775831134,-18.0071792112,28.6800055118,38.0461267712
308.22,2.2842089583,-16.2206235992,27.4500722035,35.5443544416
308.24,3.8023855227,-15.1873056824,26.646115695,33.6234405703
308.26,3.27315877,-17.0554215198,27.4148556423,34.4838548059
308.28,6.2619901339,-13.5454383045,24.8168480021,31.8825367495
308.3,11.1298882521,-9.5338766663,19.8701165526,29.8735837172
308.32,14.4346183746,-6.8507441608,15.513681306,28.0815093142
308.34,17.2725303899,-6.7182476268,14.3532063952,27.5511090338
308.36,21.5413166002,-5.1182914411,11.1718895017,26.4522940436
308.38,25.4309809287,-3.2802148491,6.8205231563,25.5069016767
308.4,29.5385226323,0.7364384013,3.1783815434,20.6271073969
308.42,31.6155594994,2.8155208226,0.8437545451,18.2232558033
308.44,36.6633232167,6.3393514318,-4.700593843,15.581729799
308.46,42.0814842189,11.3295459052,-9.825268035,10.3556611643
308.48,46.9661272953,16.8909324027,-15.5342883022,6.3741733451
308.5,53.1426914957,25.101015544,-24.2091819644,1.276483818
308.52,59.2522872987,33.8590729745,-31.6096744732,-5.8848398181
308.54,62.482955718,39.6421646536,-36.8385867967,-10.7080495619
308.56,62.0596300667,45.26929399,-41.1291881259,-15.4128195471
308.58,66.6937826536,52.8171812227,-47.8383820304,-22.6741924423
308.6,65.7075694142,56.7373402291,-50.3345548472,-27.7809029404
308.62,61.6830593248,58.6631211168,-50.9414716646,-31.0841703837
308.64,58.5432375156,60.9143319632,-50.9921816482,-35.40280025
308.66,54.7565849851,61.0957994219,-49.8924913234,-37.1097164212
308.68,49.9537951643,60.3426000505,-48.4041011674,-38.972153048
308.7,46.7534176145,61.5918935239,-47.2640812841,-43.107689561
308.72,42.1664215183,60.701142572,-44.5837182096,-45.6721959848
308.74,34.2794396532,56.4139774624,-38.789774105,-44.0388583559
308.76,29.7414352991,53.3688042519,-34.0697505577,-43.6616456684
308.78,26.1817155556,51.1349880123,-30.7768432435,-42.7434895507
308.8,20.0386188451,47.4601232126,-25.9331154753,-40.6811486779
308.82,19.2462784246,46.119039338,-23.388512088,-39.8850848547
308.84,18.2351870218,44.1802306706,-21.0616912929,-37.5527061823
308.86,15.8538065711,42.9045925376,-19.1253257251,-36.4305287211
308.88,14.3405780338,41.2710049994,-15.5125689259,-35.1503697588
308.9,11.1281534553,35.8282341781,-9.2462214622,-29.623418087
308.92,7.8538427764,30.0641136045,-3.6672976938,-23.1891982878
308.94,7.0810514465,26.5579208779,0.6748226113,-18.9014979852
308.96,7.0204150683,22.3246297426,3.930330048,-13.2175621948
308.98,5.4009236913,18.979463606,6.5457698869,-8.50064136
309,5.5904078601,16.7816135329,8.6026331081,-4.5001876478
309.02,5.1405492456,13.0599499429,10.7088432127,0.9039507418
309.04,1.9986101532,8.2924922594,14.2164028814,6.2869524509
309.06,1.0063524686,3.4640230517,18.1264468322,11.1427883911
309.08,1.3209026625,-1.1076905977,19.9843849467,16.7110724532
309.1,-0.1737210038,-4.4506628156,21.4166785645,21.5149986543
309.12,-0.2217904142,-5.8268794239,22.8235124671,23.1761572601
309.14,0.2437360531,-7.7613395277,23.4597166656,26.1372605437
309.16,-0.636126015,-9.8923228288,24.1944415092,28.8159182228
309.18,-1.4816444681,-12.1696535169,26.5680402864,30.6648774582
309.2,-0.4981842956,-13.9772086023,26.7858232439,32.8125621448
309.22,2.112119323,-12.3743674224,23.5716515974,32.0802742792
309.24,4.6987141235,-11.2959061803,22.5100603976,30.1088714414
309.26,6.2824943204,-9.8096483364,21.2236795265,28.4215240564
309.28,7.1698846077,-9.1274029381,19.6282987831,27.6800244445
309.3,11.4500122625,-6.0250701962,16.5305186522,24.4657283958
309.32,13.9981790251,-5.067119919,14.9971185141,23.2275263426
309.34,15.0725169379,-3.8460751161,13.1174292251,22.431730176
309.36,20.094097592,-1.5265649189,9.6599810752,20.536264933
309.38,24.8332042437,-0.1574038137,5.804314488,20.0540355992
309.4,30.7588798236,2.8822305706,-0.4139810109,18.5332749226
309.42,37.5807900869,5.8687428533,-5.382145785,15.9505741566
309.44,44.0514387692,8.8738048569,-10.8886795879,14.1442449357
309.46,47.3911925555,14.1488346376,-16.5502760651,10.4811181463
309.48,51.8968203043,23.4457018094,-23.2720037437,1.7483609641
309.5,55.9741450814,30.3618211206,-29.3893441159,-3.350586766
309.52,57.6167168591,37.1473931528,-34.5605420057,-8.8879882544
309.54,61.5749655339,45.5432363279,-40.9255878361,-16.0171207635
309.56,65.9381264643,53.549437747,-48.1278011576,-22.351569948
309.58,67.0869445741,60.054864614,-53.9505196081,-28.1319865184
309.6,67.2490514181,65.0642064891,-57.1506980745,-34.7067406658
309.62,65.2457625164,67.1091972538,-58.2481817732,-37.9213678587
309.64,57.7977310532,65.3653835779,-55.2659504032,-39.1539337221
309.66,52.1749858377,64.0159841756,-51.8375650693,-42.1737868558
309.68,48.7165953536,63.2666384484,-50.9851354596,-43.7741531679
309.7,42.8018383396,62.098805425,-49.032708561,-45.5585906508
309.72,39.331501572,62.758772748,-47.2648383395,-49.5509318697
309.74,35.2396812623,60.4070687799,-44.0065269757,-50.128919612
309.76,30.8203015838,58.760094959,-41.3183989995,-50.1825048136
309.78,27.4675712171,55.7120344814,-36.4609331557,-49.307468779
309.8,26.1498874411,53.3618678786,-33.5943523708,-46.9288369576
309.82,23.3235636999,50.4876695104,-30.2005230632,-44.0760997164
309.84,22.0515095588,47.5907308886,-25.5777758579,-41.4292986807
309.86,21.3960799516,45.0568913405,-22.228211931,-36.6964428234
309.88,19.1186561642,43.0979305575,-19.1762497247,-34.6991136338
309.9,16.6586326524,40.1571910665,-13.9265875507,-32.3747820732
309.92,17.3333987865,38.7561485329,-12.2936045961,-29.8621913154
309.94,13.0948400453,34.0256413697,-7.1399385853,-25.3798680164
309.96,11.1790454345,29.3968181565,-1.7648358499,-19.8560057247
309.98,11.2045837448,26.6818872661,0.5901694145,-14.6894314123
310,9.6964805756,21.8661699366,3.2345119566,-8.7142899567
310.02,9.4105348826,17.317091719,7.0709425719,-4.2625559251
310.04,9.2775313435,13.7286138666,9.6563375599,0.2714170281
310.06,6.9140743592,10.544218658,12.1765931395,5.2202084363
310.08,8.3990288184,7.7538857887,13.093832424,8.1180160193
310.1,5.7444602664,2.307927648,17.1073329131,13.7041064032
310.12,3.1105710851,-1.1264463613,19.2955820809,17.9620668043
310.14,4.3046899993,-4.0348860011,20.367323295,20.8378884836
310.16,5.9052476875,-5.7756719057,19.9405636483,23.430533992
310.18,3.8887242349,-7.6877239176,20.9680369437,26.6253115609
310.2,4.3318480239,-7.9750485343,21.6562705068,25.9776003913
310.22,3.4838982669,-12.6158337764,24.6038677093,29.9933549295
310.24,-0.3983611603,-16.0292687632,27.6814755812,33.9986852545
310.26,2.3840387653,-12.7678902275,25.0779979748,31.5966613315
310.28,4.7493163654,-11.0780178786,22.8292048294,30.5348792081
310.3,6.6739085131,-11.4783222289,20.9544877589,31.4750185705
310.32,9.4277201792,-8.9076395711,19.2020900859,28.6348325425
310.34,12.5829310232,-7.7334510014,16.8890964501,27.6058708758
310.36,13.9600163261,-5.7488791878,14.4951801967,26.1003699605
310.38,16.6284845406,-2.6223560856,12.3995188384,21.891425834
310.4,20.7699852634,-0.3045615489,8.735872558,19.9799567121
310.42,24.0482674416,2.1576920936,4.8320430135,17.5695762864
310.44,31.1330303343,6.4021262869,-0.5368780584,13.3690470002
310.46,38.1744805463,10.5973860492,-6.9782590981,10.9537166987
310.48,41.6900078318,15.6178253997,-12.5531259908,6.8528646865
310.5,45.7252093545,22.090373712,-17.5574724911,0.8844971271
310.52,46.7634637524,26.1019870673,-20.360119025,-2.854446083
310.54,49.2887264821,31.4062197375,-25.768591705,-7.0359004036
310.56,51.6813461595,36.2173488816,-28.899735998,-11.2566072493
310.58,52.2339394555,39.2520949361,-30.8918726793,-13.9210761104
310.6,51.3123421414,43.7667960443,-34.1366351969,-18.4979419634
310.62,52.7169565091,50.3064984455,-38.6228147918,-25.7184624923
310.64,49.6745466282,52.5424121715,-39.7393123083,-29.4680456529
310.66,45.1497171899,54.2074335204,-40.3325959984,-33.0116365918
310.68,43.7485564135,57.9643212475,-41.9656472868,-39.2871939391
310.7,40.2497720877,59.203180227,-42.3421739942,-42.8205265816
310.72,34.8453935908,58.4086091674,-41.126873853,-44.716303609
310.74,32.6002510816,58.1340140777,-39.5839088065,-46.9516793053
310.76,28.5541341507,56.34582657,-36.7171442107,-47.5665202698
310.78,22.6392912607,51.1036282158,-31.3365261935,-43.68845337
310.8,19.4130010042,48.8226087275,-26.7139258793,-42.4682527082
310.82,16.2041623299,45.7966104753,-22.2757486964,-39.7577989615
310.84,13.0021056619,42.6692247814,-18.186054921,-36.3266884522
310.86,12.9000438036,40.6817106579,-14.5701426953,-34.1981551169
310.88,12.1954638984,37.6269774078,-11.0657719264,-29.0684351654
310.9,8.7978415025,32.8180598119,-6.0780424211,-23.1871477031
310.92,9.0103888687,30.1917150658,-3.0280082008,-19.3130878919
310.94,8.3963776761,26.6337727586,0.4003201649,-14.6230188927
